timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/01/19 22:06:38.148, 0 %, 7 %, 11513 MiB, 12288 MiB, 44, 13.88 W
2026/01/19 22:06:39.150, 0 %, 19 %, 11513 MiB, 12288 MiB, 44, 13.71 W
2026/01/19 22:06:40.151, 17 %, 18 %, 11489 MiB, 12288 MiB, 44, 15.65 W
2026/01/19 22:06:41.154, 83 %, 65 %, 11489 MiB, 12288 MiB, 51, 98.89 W
2026/01/19 22:06:42.155, 86 %, 76 %, 11501 MiB, 12288 MiB, 52, 122.74 W
2026/01/19 22:06:43.188, 84 %, 74 %, 11501 MiB, 12288 MiB, 52, 121.43 W
2026/01/19 22:06:44.208, 79 %, 69 %, 11501 MiB, 12288 MiB, 52, 119.51 W
2026/01/19 22:06:45.230, 85 %, 75 %, 11496 MiB, 12288 MiB, 52, 117.99 W
2026/01/19 22:06:46.231, 81 %, 69 %, 11508 MiB, 12288 MiB, 52, 121.25 W
2026/01/19 22:06:47.267, 82 %, 70 %, 11511 MiB, 12288 MiB, 53, 117.91 W
2026/01/19 22:06:48.268, 81 %, 68 %, 11511 MiB, 12288 MiB, 53, 122.16 W
2026/01/19 22:06:49.269, 86 %, 75 %, 11511 MiB, 12288 MiB, 53, 121.93 W
2026/01/19 22:06:50.271, 83 %, 73 %, 11510 MiB, 12288 MiB, 53, 124.23 W
2026/01/19 22:06:51.287, 86 %, 71 %, 11501 MiB, 12288 MiB, 53, 124.85 W
2026/01/19 22:06:52.353, 86 %, 76 %, 11508 MiB, 12288 MiB, 53, 124.50 W
2026/01/19 22:06:53.354, 1 %, 0 %, 11502 MiB, 12288 MiB, 49, 60.67 W
2026/01/19 22:06:54.378, 1 %, 0 %, 11501 MiB, 12288 MiB, 48, 43.92 W
