timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/01/20 17:55:35.446, 88 %, 77 %, 11367 MiB, 12288 MiB, 58, 119.90 W
2026/01/20 17:55:36.447, 88 %, 77 %, 11367 MiB, 12288 MiB, 58, 125.26 W
2026/01/20 17:55:37.457, 85 %, 76 %, 11363 MiB, 12288 MiB, 58, 125.46 W
2026/01/20 17:55:38.458, 86 %, 77 %, 11305 MiB, 12288 MiB, 58, 125.24 W
2026/01/20 17:55:39.459, 87 %, 76 %, 11302 MiB, 12288 MiB, 58, 124.51 W
2026/01/20 17:55:40.459, 85 %, 75 %, 11299 MiB, 12288 MiB, 58, 125.77 W
2026/01/20 17:55:41.499, 87 %, 76 %, 11285 MiB, 12288 MiB, 58, 122.55 W
2026/01/20 17:55:42.504, 86 %, 76 %, 11284 MiB, 12288 MiB, 58, 124.12 W
2026/01/20 17:55:43.506, 75 %, 66 %, 11285 MiB, 12288 MiB, 58, 121.84 W
2026/01/20 17:55:44.517, 87 %, 74 %, 11281 MiB, 12288 MiB, 58, 124.63 W
2026/01/20 17:55:45.539, 87 %, 77 %, 11280 MiB, 12288 MiB, 58, 124.50 W
2026/01/20 17:55:46.540, 87 %, 77 %, 11280 MiB, 12288 MiB, 59, 125.17 W
2026/01/20 17:55:47.553, 87 %, 76 %, 11280 MiB, 12288 MiB, 58, 125.59 W
2026/01/20 17:55:48.556, 84 %, 74 %, 11264 MiB, 12288 MiB, 58, 123.04 W
2026/01/20 17:55:49.557, 84 %, 74 %, 11268 MiB, 12288 MiB, 58, 119.54 W
2026/01/20 17:55:50.559, 85 %, 67 %, 11279 MiB, 12288 MiB, 58, 121.67 W
2026/01/20 17:55:51.566, 83 %, 74 %, 11290 MiB, 12288 MiB, 59, 121.79 W
2026/01/20 17:55:52.569, 88 %, 77 %, 11287 MiB, 12288 MiB, 58, 121.61 W
2026/01/20 17:55:53.570, 85 %, 76 %, 11286 MiB, 12288 MiB, 59, 123.78 W
2026/01/20 17:55:54.572, 87 %, 78 %, 11286 MiB, 12288 MiB, 58, 123.68 W
2026/01/20 17:55:55.579, 87 %, 76 %, 11296 MiB, 12288 MiB, 58, 123.82 W
2026/01/20 17:55:56.581, 76 %, 66 %, 11291 MiB, 12288 MiB, 58, 121.11 W
2026/01/20 17:55:57.583, 87 %, 77 %, 11290 MiB, 12288 MiB, 58, 119.31 W
2026/01/20 17:55:58.585, 85 %, 66 %, 11301 MiB, 12288 MiB, 59, 122.42 W
2026/01/20 17:55:59.592, 88 %, 77 %, 11313 MiB, 12288 MiB, 59, 117.81 W
2026/01/20 17:56:00.594, 83 %, 71 %, 11322 MiB, 12288 MiB, 58, 119.10 W
2026/01/20 17:56:01.595, 82 %, 73 %, 11322 MiB, 12288 MiB, 58, 118.84 W
2026/01/20 17:56:02.597, 81 %, 72 %, 11319 MiB, 12288 MiB, 59, 121.72 W
2026/01/20 17:56:03.608, 82 %, 71 %, 11317 MiB, 12288 MiB, 58, 120.43 W
2026/01/20 17:56:05.239, 86 %, 76 %, 11306 MiB, 12288 MiB, 58, 120.88 W
2026/01/20 17:56:06.240, 85 %, 75 %, 11301 MiB, 12288 MiB, 58, 120.55 W
2026/01/20 17:56:07.241, 85 %, 67 %, 11301 MiB, 12288 MiB, 59, 120.97 W
2026/01/20 17:56:08.270, 81 %, 72 %, 11301 MiB, 12288 MiB, 58, 124.02 W
2026/01/20 17:56:09.271, 84 %, 72 %, 11298 MiB, 12288 MiB, 58, 123.46 W
2026/01/20 17:56:10.274, 81 %, 71 %, 11292 MiB, 12288 MiB, 58, 124.42 W
2026/01/20 17:56:11.276, 75 %, 60 %, 11332 MiB, 12288 MiB, 58, 119.50 W
2026/01/20 17:56:12.277, 83 %, 71 %, 11318 MiB, 12288 MiB, 58, 121.72 W
2026/01/20 17:56:13.293, 84 %, 67 %, 11323 MiB, 12288 MiB, 59, 122.26 W
2026/01/20 17:56:14.294, 84 %, 73 %, 11323 MiB, 12288 MiB, 59, 124.11 W
2026/01/20 17:56:15.302, 79 %, 70 %, 11322 MiB, 12288 MiB, 59, 122.28 W
2026/01/20 17:56:16.304, 81 %, 69 %, 11309 MiB, 12288 MiB, 59, 121.60 W
2026/01/20 17:56:17.305, 85 %, 75 %, 11309 MiB, 12288 MiB, 58, 123.10 W
2026/01/20 17:56:18.306, 87 %, 71 %, 11308 MiB, 12288 MiB, 59, 125.00 W
2026/01/20 17:56:19.325, 86 %, 75 %, 11305 MiB, 12288 MiB, 59, 122.07 W
2026/01/20 17:56:20.346, 78 %, 63 %, 11295 MiB, 12288 MiB, 59, 122.17 W
2026/01/20 17:56:21.372, 82 %, 72 %, 11295 MiB, 12288 MiB, 59, 124.58 W
2026/01/20 17:56:22.390, 81 %, 69 %, 11284 MiB, 12288 MiB, 58, 122.74 W
2026/01/20 17:56:23.423, 86 %, 76 %, 11275 MiB, 12288 MiB, 59, 123.63 W
2026/01/20 17:56:24.445, 84 %, 70 %, 11275 MiB, 12288 MiB, 59, 122.07 W
2026/01/20 17:56:25.477, 82 %, 72 %, 11275 MiB, 12288 MiB, 59, 122.54 W
2026/01/20 17:56:26.495, 86 %, 74 %, 11275 MiB, 12288 MiB, 59, 124.40 W
2026/01/20 17:56:27.529, 88 %, 77 %, 11275 MiB, 12288 MiB, 59, 125.13 W
2026/01/20 17:56:28.547, 84 %, 71 %, 11293 MiB, 12288 MiB, 59, 124.50 W
2026/01/20 17:56:29.578, 86 %, 68 %, 11305 MiB, 12288 MiB, 59, 124.48 W
2026/01/20 17:56:30.579, 77 %, 67 %, 11307 MiB, 12288 MiB, 59, 122.56 W
2026/01/20 17:56:31.582, 82 %, 73 %, 11309 MiB, 12288 MiB, 59, 124.81 W
2026/01/20 17:56:32.614, 81 %, 71 %, 11309 MiB, 12288 MiB, 59, 122.02 W
2026/01/20 17:56:33.616, 87 %, 77 %, 11300 MiB, 12288 MiB, 59, 123.65 W
2026/01/20 17:56:35.282, 87 %, 77 %, 11300 MiB, 12288 MiB, 59, 124.76 W
2026/01/20 17:56:36.284, 82 %, 69 %, 11300 MiB, 12288 MiB, 59, 124.71 W
2026/01/20 17:56:37.305, 83 %, 74 %, 11300 MiB, 12288 MiB, 59, 124.54 W
2026/01/20 17:56:38.326, 79 %, 70 %, 11299 MiB, 12288 MiB, 59, 122.13 W
2026/01/20 17:56:39.357, 86 %, 75 %, 11299 MiB, 12288 MiB, 59, 122.75 W
2026/01/20 17:56:40.379, 86 %, 73 %, 11307 MiB, 12288 MiB, 59, 124.91 W
2026/01/20 17:56:41.421, 85 %, 67 %, 11307 MiB, 12288 MiB, 58, 122.91 W
2026/01/20 17:56:42.448, 81 %, 72 %, 11307 MiB, 12288 MiB, 59, 121.69 W
2026/01/20 17:56:43.480, 80 %, 70 %, 11306 MiB, 12288 MiB, 59, 120.68 W
2026/01/20 17:56:44.506, 87 %, 77 %, 11306 MiB, 12288 MiB, 59, 122.68 W
2026/01/20 17:56:45.540, 82 %, 73 %, 11305 MiB, 12288 MiB, 58, 122.15 W
2026/01/20 17:56:46.562, 87 %, 69 %, 11305 MiB, 12288 MiB, 58, 120.19 W
2026/01/20 17:56:47.588, 84 %, 75 %, 11305 MiB, 12288 MiB, 59, 121.81 W
2026/01/20 17:56:48.609, 87 %, 76 %, 11305 MiB, 12288 MiB, 59, 123.20 W
2026/01/20 17:56:49.646, 82 %, 72 %, 11305 MiB, 12288 MiB, 59, 121.70 W
2026/01/20 17:56:50.673, 84 %, 75 %, 11304 MiB, 12288 MiB, 59, 123.56 W
2026/01/20 17:56:51.711, 87 %, 68 %, 11304 MiB, 12288 MiB, 59, 127.23 W
2026/01/20 17:56:52.736, 82 %, 73 %, 11304 MiB, 12288 MiB, 59, 124.88 W
2026/01/20 17:56:53.768, 85 %, 69 %, 11304 MiB, 12288 MiB, 59, 126.40 W
2026/01/20 17:56:54.793, 84 %, 66 %, 11304 MiB, 12288 MiB, 59, 126.27 W
2026/01/20 17:56:55.825, 86 %, 69 %, 11304 MiB, 12288 MiB, 59, 126.82 W
2026/01/20 17:56:56.851, 79 %, 69 %, 11304 MiB, 12288 MiB, 59, 123.88 W
2026/01/20 17:56:57.882, 85 %, 75 %, 11304 MiB, 12288 MiB, 59, 127.19 W
2026/01/20 17:56:58.907, 86 %, 69 %, 11304 MiB, 12288 MiB, 59, 126.87 W
2026/01/20 17:56:59.940, 85 %, 75 %, 11304 MiB, 12288 MiB, 59, 126.11 W
2026/01/20 17:57:00.966, 89 %, 70 %, 11304 MiB, 12288 MiB, 59, 126.64 W
2026/01/20 17:57:01.997, 84 %, 74 %, 11304 MiB, 12288 MiB, 59, 125.64 W
2026/01/20 17:57:03.022, 84 %, 74 %, 11304 MiB, 12288 MiB, 59, 126.46 W
2026/01/20 17:57:04.054, 83 %, 73 %, 11304 MiB, 12288 MiB, 59, 127.10 W
2026/01/20 17:57:05.686, 88 %, 78 %, 11304 MiB, 12288 MiB, 59, 126.22 W
2026/01/20 17:57:06.719, 88 %, 68 %, 11304 MiB, 12288 MiB, 59, 125.78 W
2026/01/20 17:57:07.744, 86 %, 76 %, 11304 MiB, 12288 MiB, 59, 126.97 W
2026/01/20 17:57:08.777, 85 %, 76 %, 11304 MiB, 12288 MiB, 59, 125.72 W
2026/01/20 17:57:09.802, 85 %, 68 %, 11304 MiB, 12288 MiB, 59, 123.81 W
2026/01/20 17:57:10.835, 84 %, 75 %, 11304 MiB, 12288 MiB, 59, 123.12 W
2026/01/20 17:57:11.861, 90 %, 78 %, 11304 MiB, 12288 MiB, 59, 124.37 W
2026/01/20 17:57:12.897, 84 %, 75 %, 11304 MiB, 12288 MiB, 59, 123.04 W
2026/01/20 17:57:13.917, 85 %, 76 %, 11304 MiB, 12288 MiB, 59, 123.39 W
2026/01/20 17:57:14.942, 84 %, 67 %, 11304 MiB, 12288 MiB, 59, 122.44 W
2026/01/20 17:57:15.964, 88 %, 78 %, 11304 MiB, 12288 MiB, 59, 124.89 W
2026/01/20 17:57:16.999, 82 %, 71 %, 11304 MiB, 12288 MiB, 59, 122.43 W
2026/01/20 17:57:18.022, 0 %, 0 %, 11304 MiB, 12288 MiB, 55, 71.21 W
2026/01/20 17:57:19.056, 82 %, 72 %, 11304 MiB, 12288 MiB, 59, 94.09 W
2026/01/20 17:57:20.077, 84 %, 67 %, 11304 MiB, 12288 MiB, 59, 125.82 W
